DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,lat,lon
2019/6/10,369841,70368,217490,47858,0,0,19658,455,kansai,34.69319777,135.4924594
2019/6/11,380031,70124,207972,49635,0,0,24704,434,kansai,34.69319777,135.4924594
2019/6/12,380670,70044,203252,50117,0,0,30456,597,kansai,34.69319777,135.4924594
2019/6/13,391534,70146,208178,47176,0,0,37696,597,kansai,34.69319777,135.4924594
2019/6/14,386741,70350,218165,44107,0,0,16645,978,kansai,34.69319777,135.4924594
2019/6/15,343490,70370,179354,42498,0,0,16147,1190,kansai,34.69319777,135.4924594
2019/6/16,317220,70386,142001,46322,0,0,23615,1546,kansai,34.69319777,135.4924594
2019/6/17,366302,70301,176587,45266,0,0,33370,675,kansai,34.69319777,135.4924594
2019/6/18,377170,70241,203536,42610,0,0,22288,484,kansai,34.69319777,135.4924594
2019/6/19,393816,69944,217630,40341,0,0,33290,515,kansai,34.69319777,135.4924594
2019/6/20,411616,70047,219886,40854,0,0,36781,555,kansai,34.69319777,135.4924594
2019/6/21,410496,70059,226615,43018,0,0,28485,1087,kansai,34.69319777,135.4924594
2019/6/22,367963,70025,178344,41590,0,0,31546,574,kansai,34.69319777,135.4924594
2019/6/23,329153,69996,162577,39749,0,0,20053,501,kansai,34.69319777,135.4924594
2019/6/24,386071,69905,197153,42286,0,0,34489,612,kansai,34.69319777,135.4924594
2019/6/25,402714,69666,208657,42593,0,0,37953,723,kansai,34.69319777,135.4924594
2019/6/26,406401,69790,232353,41547,0,0,23749,1240,kansai,34.69319777,135.4924594
2019/6/27,406067,69768,254290,43895,0,0,5943,1984,kansai,34.69319777,135.4924594
2019/6/28,416616,70796,245264,54221,0,0,24046,799,kansai,34.69319777,135.4924594
2019/6/29,384529,79359,210770,50060,0,0,20604,985,kansai,34.69319777,135.4924594
2019/6/30,360366,86894,190479,47081,0,0,9941,1483,kansai,34.69319777,135.4924594
2019/7/1,397659,92603,219154,48498,0,0,13327,564,kansai,34.69319777,135.4924594
2019/7/2,404634,97306,214907,56258,0,0,12294,441,kansai,34.69319777,135.4924594
2019/7/3,401660,97351,212939,57848,0,0,7763,938,kansai,34.69319777,135.4924594
2019/7/4,415185,92053,216589,56507,0,0,20723,625,kansai,34.69319777,135.4924594
2019/7/5,403191,69764,221511,56300,0,0,17334,537,kansai,34.69319777,135.4924594
2019/7/6,357688,69708,171918,54111,0,0,18854,697,kansai,34.69319777,135.4924594
