DATE,TIME,当日実績(万kW)
2022/05/09,00:00,957
2022/05/09,01:00,939
2022/05/09,02:00,966
2022/05/09,03:00,1017
2022/05/09,04:00,1038
2022/05/09,05:00,1061
2022/05/09,06:00,1115
2022/05/09,07:00,1229
2022/05/09,08:00,1426
2022/05/09,09:00,1570
2022/05/09,10:00,1606
2022/05/09,11:00,1617
2022/05/09,12:00,1524
2022/05/09,13:00,1638
2022/05/09,14:00,1646
2022/05/09,15:00,1624
2022/05/09,16:00,1624
2022/05/09,17:00,1557
2022/05/09,18:00,1540
2022/05/09,19:00,1495
2022/05/09,20:00,1440
2022/05/09,21:00,1383
2022/05/09,22:00,1329
2022/05/09,23:00,1295
