DATE,TIME,当日実績(万kW)
2019/08/06,00:00,1588
2019/08/06,01:00,1495
2019/08/06,02:00,1455
2019/08/06,03:00,1442
2019/08/06,04:00,1437
2019/08/06,05:00,1432
2019/08/06,06:00,1529
2019/08/06,07:00,1754
2019/08/06,08:00,2096
2019/08/06,09:00,2361
2019/08/06,10:00,2423
2019/08/06,11:00,2470
2019/08/06,12:00,2360
2019/08/06,13:00,2487
2019/08/06,14:00,2495
2019/08/06,15:00,2453
2019/08/06,16:00,2401
2019/08/06,17:00,2245
2019/08/06,18:00,2180
2019/08/06,19:00,2104
2019/08/06,20:00,1982
2019/08/06,21:00,1886
2019/08/06,22:00,1794
2019/08/06,23:00,1702
