DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕
2023/5/27 11:00,14186,4934,3318,765,0,74,3595,9
2023/5/27 12:00,13860,4932,3061,768,0,74,3586,11
2023/5/27 13:00,14110,4931,2976,875,0,74,3921,18
2023/5/27 14:00,14523,4931,3225,1239,0,74,3902,26
2023/5/27 15:00,14416,4932,3394,1657,0,74,3152,31
2023/5/27 16:00,14490,4932,4293,1827,0,74,2014,26
2023/5/27 17:00,14111,4932,5273,2168,0,74,800,24
2023/5/27 18:00,14013,4931,5745,2181,0,74,130,28
2023/5/27 19:00,14153,4930,5758,2174,0,74,0,27
2023/5/27 20:00,13662,4930,5785,2170,0,74,0,22
2023/5/27 21:00,13064,4930,5709,2053,0,74,0,29
2023/5/27 22:00,12353,4931,5292,1473,0,74,0,47
2023/5/27 23:00,12054,4931,4741,1417,0,74,0,40
2023/5/28 0:00,11206,4933,4505,1237,0,74,0,30
2023/5/28 1:00,10680,4931,4437,1230,0,74,0,27
2023/5/28 2:00,10899,4930,4767,1246,0,74,0,34
2023/5/28 3:00,11541,4931,5036,1604,0,74,0,58
2023/5/28 4:00,11668,4931,5250,1708,0,74,0,59
2023/5/28 5:00,11111,4934,4665,1499,0,74,180,47
2023/5/28 6:00,10602,4934,3807,1301,0,74,751,48
2023/5/28 7:00,11039,4934,3692,1059,0,74,1723,41
2023/5/28 8:00,11882,4934,3816,830,0,74,2428,53
2023/5/28 9:00,12465,4934,3544,746,0,74,2881,62
2023/5/28 10:00,12754,4934,3805,744,0,74,3537,59
2023/5/28 11:00,13203,4933,3782,744,0,74,4206,59
2023/5/28 12:00,13472,4933,3455,756,0,74,4562,45
2023/5/28 13:00,13534,4933,3715,856,0,74,4151,36
2023/5/28 14:00,13282,4934,3963,966,0,74,3171,33
2023/5/28 15:00,13174,4932,4483,1062,0,74,2161,30
2023/5/28 16:00,13405,4932,5007,1734,0,74,1161,24
2023/5/28 17:00,13596,4931,4965,2099,0,74,349,25
2023/5/28 18:00,14111,4931,5570,2144,0,74,70,27
2023/5/28 19:00,14091,4932,5609,2101,0,74,0,44
2023/5/28 20:00,13695,4932,5414,2097,0,74,0,55
2023/5/28 21:00,13081,4931,5344,1804,0,74,0,62
2023/5/28 22:00,12390,4929,5133,1527,0,74,0,68
2023/5/28 23:00,11944,4928,4892,1447,0,74,0,60
2023/5/29 0:00,11126,4930,4111,1391,0,74,0,61
2023/5/29 1:00,10698,4930,3906,1395,0,74,0,54
2023/5/29 2:00,10944,4930,4220,1463,0,74,0,50
2023/5/29 3:00,11637,4929,4963,1508,0,74,0,50
2023/5/29 4:00,11792,4929,5204,1554,0,74,0,47
2023/5/29 5:00,11866,4930,4959,1610,0,74,131,50
2023/5/29 6:00,12261,4931,4856,1650,0,74,417,50
2023/5/29 7:00,13577,4929,5489,1802,0,74,710,42
2023/5/29 8:00,15686,4930,6559,1854,0,74,988,34
2023/5/29 9:00,17126,4930,7346,1985,0,74,1288,17
2023/5/29 10:00,17335,4931,7429,2021,0,74,1372,11
2023/5/29 11:00,17422,4929,7265,2003,0,74,1498,15
2023/5/29 12:00,16618,4930,7060,1841,0,74,1292,12
2023/5/29 13:00,17305,4928,7306,1899,0,74,1068,9
2023/5/29 14:00,17301,4930,7228,1925,0,74,869,10
2023/5/29 15:00,17180,4929,7659,1953,0,74,748,17
2023/5/29 16:00,17174,4928,7735,2044,0,74,497,23
2023/5/29 17:00,16689,4927,7622,2052,0,74,199,19
2023/5/29 18:00,16294,4927,7772,1940,0,74,39,13
2023/5/29 19:00,15714,4927,7672,1927,0,74,0,12
2023/5/29 20:00,15009,4926,7579,1928,0,74,0,13
2023/5/29 21:00,14442,4925,7158,1927,0,74,0,12
2023/5/29 22:00,13788,4922,6410,1916,0,74,0,8
2023/5/29 23:00,13188,4923,5565,1915,0,74,0,9
2023/5/30 0:00,12223,4923,5574,1846,0,74,0,10
2023/5/30 1:00,11742,4921,5342,1865,0,74,0,10
2023/5/30 2:00,11988,4922,5540,2000,0,74,0,7
2023/5/30 3:00,12428,4921,6124,1985,0,74,0,5
2023/5/30 4:00,12575,4923,6261,1857,0,74,0,2
2023/5/30 5:00,12461,4923,5849,1844,0,74,57,15
2023/5/30 6:00,12744,4921,5492,1865,0,74,297,25
2023/5/30 7:00,13698,4920,5555,1935,0,74,596,14
2023/5/30 8:00,15462,4920,6492,2108,0,74,928,7
2023/5/30 9:00,16671,4920,6667,2294,0,74,1179,8
2023/5/30 10:00,16775,4920,6104,2319,0,74,1689,3
2023/5/30 11:00,16831,4919,5891,2137,0,78,2414,6
2023/5/30 12:00,16183,4918,5704,1949,0,74,2592,9
2023/5/30 13:00,16832,4917,6259,1943,0,78,1986,12
2023/5/30 14:00,16561,4917,5927,1971,0,78,1495,13
2023/5/30 15:00,16615,4917,7264,2181,0,78,1283,12
2023/5/30 16:00,16646,4917,7850,2299,0,76,685,4
2023/5/30 17:00,15990,4917,7564,2493,0,74,249,4
2023/5/30 18:00,15661,4918,7925,2499,0,74,61,4
2023/5/30 19:00,15245,4918,7819,2309,0,74,0,2
2023/5/30 20:00,14561,4918,7350,2260,0,74,0,6
2023/5/30 21:00,13961,4920,6616,2137,0,74,0,10
2023/5/30 22:00,13397,4920,6128,2140,0,74,0,27
2023/5/30 23:00,12778,4920,5375,2140,0,74,0,12
2023/5/31 0:00,11921,4920,4403,2182,0,74,0,23
2023/5/31 1:00,11404,4919,4034,2173,0,74,0,21
2023/5/31 2:00,11654,4917,4262,2163,0,74,0,11
2023/5/31 3:00,12286,4917,4714,2152,0,74,0,16
2023/5/31 4:00,12444,4917,4973,2149,0,74,0,13
2023/5/31 5:00,12258,4918,4750,2152,0,74,85,14
2023/5/31 6:00,12494,4918,4675,2151,0,74,427,10
2023/5/31 7:00,13368,4918,4672,2163,0,74,899,16
2023/5/31 8:00,14970,4917,5836,2268,0,74,1486,11
2023/5/31 9:00,15987,4916,6421,2270,0,74,1591,8
2023/5/31 10:00,15984,4916,6130,2251,0,78,1643,6
2023/5/31 11:00,15880,4917,5698,2258,0,82,1942,4
2023/5/31 12:00,15104,4917,4807,2165,0,82,2211,4
2023/5/31 13:00,15641,4916,4907,2164,0,82,2499,4
2023/5/31 14:00,16126,4916,5118,2316,0,82,3680,6
2023/5/31 15:00,16270,4915,5379,2595,0,82,3553,6
2023/5/31 16:00,16130,4915,5252,2687,0,82,2318,5
2023/5/31 17:00,15573,4915,5981,2702,0,74,1037,3
2023/5/31 18:00,15156,4915,7100,2684,0,74,193,3
2023/5/31 19:00,15016,4915,7229,2488,0,74,0,6
2023/5/31 20:00,14371,4916,6939,2269,0,74,0,5
2023/5/31 21:00,13677,4915,6359,2116,0,74,0,2
2023/5/31 22:00,13171,4916,5630,2090,0,74,0,6
2023/5/31 23:00,12672,4917,5054,2083,0,74,0,7
2023/6/1 0:00,11683,4918,4487,2044,0,74,0,9
2023/6/1 1:00,11179,4918,4645,2012,0,74,0,12
2023/6/1 2:00,11424,4918,5018,2016,0,74,0,10
2023/6/1 3:00,12080,4918,5744,2022,0,74,0,13
2023/6/1 4:00,12298,4917,5551,2008,0,74,0,14
2023/6/1 5:00,12044,4919,5018,1994,0,74,204,16
2023/6/1 6:00,12107,4920,4561,1986,0,74,1067,18
2023/6/1 7:00,13085,4919,4908,2022,0,74,2200,22
2023/6/1 8:00,14827,4917,5776,2102,0,78,3123,32
2023/6/1 9:00,16182,4916,6040,2275,0,84,3866,39
2023/6/1 10:00,17002,4916,5983,2289,0,92,4088,48
2023/6/1 11:00,17258,4915,6432,2284,0,92,2991,49
2023/6/1 12:00,16238,4915,6110,2227,0,92,1907,49
2023/6/1 13:00,16974,4915,7757,2400,0,92,1529,57
2023/6/1 14:00,17017,4915,7638,2539,0,92,1600,57
2023/6/1 15:00,17031,4915,8377,2550,0,92,1151,77
2023/6/1 16:00,16866,4916,8470,2561,0,92,536,98
2023/6/1 17:00,16294,4915,8229,2536,0,74,218,87
2023/6/1 18:00,15971,4916,8240,2476,0,74,45,97
2023/6/1 19:00,15529,4918,7807,2406,0,74,0,83
2023/6/1 20:00,14978,4916,7051,2326,0,74,0,90
2023/6/1 21:00,14490,4917,6368,2319,0,74,0,93
2023/6/1 22:00,13907,4917,5970,2316,0,74,0,91
2023/6/1 23:00,13392,4918,5444,2343,0,74,0,90
2023/6/2 0:00,12475,4919,4791,2388,0,74,0,76
2023/6/2 1:00,11967,4918,4644,2401,0,74,0,66
2023/6/2 2:00,12229,4919,4638,2426,0,74,0,71
2023/6/2 3:00,12830,4919,5010,2428,0,74,0,57
2023/6/2 4:00,12935,4918,5228,2366,0,74,0,68
2023/6/2 5:00,12781,4920,5441,2285,0,74,17,78
2023/6/2 6:00,13251,4918,5957,2286,0,74,234,53
2023/6/2 7:00,14417,4919,6529,2262,0,74,323,56
2023/6/2 8:00,16299,4920,8292,2221,0,74,361,79
2023/6/2 9:00,17826,4919,8697,2202,0,74,360,88
2023/6/2 10:00,18171,4918,9093,2137,0,74,353,63
2023/6/2 11:00,18220,4920,9472,2085,0,74,358,60
2023/6/2 12:00,17149,4920,9062,1952,0,74,357,44
2023/6/2 13:00,17448,4919,8885,1902,0,74,415,67
2023/6/2 14:00,17122,4920,8633,1800,0,74,444,32
2023/6/2 15:00,16661,4921,8581,1711,0,74,558,44
2023/6/2 16:00,16495,4922,8805,1685,0,74,483,50
2023/6/2 17:00,16006,4921,8445,1671,0,74,256,34
2023/6/2 18:00,15737,4922,8728,1701,0,74,53,29
2023/6/2 19:00,15340,4924,8334,1626,0,74,0,15
2023/6/2 20:00,14688,4925,8092,1593,0,74,0,10
2023/6/2 21:00,14129,4923,7189,1597,0,74,0,14
2023/6/2 22:00,13688,4921,5986,1605,0,74,0,23
2023/6/2 23:00,13099,4920,5325,1616,0,74,0,37
2023/6/3 0:00,12251,4919,4213,1602,0,74,0,84
2023/6/3 1:00,11598,4917,3773,1588,0,74,0,106
2023/6/3 2:00,11921,4918,3968,1590,0,74,0,110
2023/6/3 3:00,12496,4920,4274,1593,0,74,0,114
2023/6/3 4:00,12491,4920,4435,1598,0,74,0,121
2023/6/3 5:00,11848,4922,3696,1604,0,74,151,125
2023/6/3 6:00,11473,4921,3091,1605,0,74,861,119
2023/6/3 7:00,11860,4920,2979,1581,0,74,1929,118
2023/6/3 8:00,12772,4917,2764,1576,0,74,3314,113
2023/6/3 9:00,13626,4916,2510,1582,0,74,4415,118
2023/6/3 10:00,14023,4917,2374,1643,0,74,5017,121
2023/6/3 11:00,14112,4913,2365,1658,0,74,5344,122
2023/6/3 12:00,13934,4914,2368,1660,0,74,5372,118
2023/6/3 13:00,13880,4914,2357,1774,0,74,5089,120
2023/6/3 14:00,13686,4915,2323,1899,0,74,4487,125
2023/6/3 15:00,13515,4915,2332,1994,0,74,3539,102
2023/6/3 16:00,13651,4915,2688,2211,0,74,2305,104
2023/6/3 17:00,13791,4915,3290,2222,0,74,1039,101
2023/6/3 18:00,13821,4914,3721,2255,0,74,194,89
2023/6/3 19:00,13936,4913,3724,2282,0,74,0,80
2023/6/3 20:00,13521,4914,3700,2291,0,74,0,78
2023/6/3 21:00,12868,4914,3505,2247,0,74,0,80
2023/6/3 22:00,12245,4915,3100,2132,0,74,0,78
2023/6/3 23:00,11897,4916,2880,2031,0,74,0,77
2023/6/4 0:00,11055,4916,2719,1929,0,74,0,60
2023/6/4 1:00,10533,4916,2679,1923,0,74,0,36
2023/6/4 2:00,10832,4916,2721,2129,0,74,0,27
2023/6/4 3:00,11336,4916,2866,2194,0,74,0,18
2023/6/4 4:00,11560,4917,2882,2190,0,74,1,14
2023/6/4 5:00,11154,4919,2816,2143,0,74,207,9
2023/6/4 6:00,10549,4920,2792,2135,0,74,1103,6
2023/6/4 7:00,10726,4920,2790,1972,0,74,2430,4
2023/6/4 8:00,11711,4919,2612,1973,0,74,3532,1
2023/6/4 9:00,12546,4917,2443,1867,0,69,4013,1
2023/6/4 10:00,13170,4917,2451,1863,0,69,4573,1
2023/6/4 11:00,13549,4916,2458,1895,0,69,4414,2
2023/6/4 12:00,13441,4915,2522,1903,0,69,3551,2
2023/6/4 13:00,13009,4915,2589,2033,0,71,2650,1
2023/6/4 14:00,12692,4914,2600,2053,0,74,2331,1
2023/6/4 15:00,12764,4914,2658,2073,0,74,2330,0
2023/6/4 16:00,13098,4915,2926,2289,0,74,1871,0
2023/6/4 17:00,13401,4913,3436,2357,0,74,750,1
2023/6/4 18:00,13757,4911,3877,2401,0,74,98,2
2023/6/4 19:00,13938,4912,4256,2395,0,74,0,3
2023/6/4 20:00,13566,4912,4133,2346,0,74,0,6
2023/6/4 21:00,12950,4913,3593,2345,0,74,0,6
2023/6/4 22:00,12327,4913,3129,2310,0,74,0,5
2023/6/4 23:00,11880,4912,3211,2239,0,74,0,3
2023/6/5 0:00,11060,4914,3196,1868,0,74,0,3
2023/6/5 1:00,10544,4913,3306,1839,0,74,0,2
2023/6/5 2:00,10850,4913,3416,1844,0,74,0,1
2023/6/5 3:00,11513,4912,3732,1844,0,74,0,0
2023/6/5 4:00,11766,4912,3995,1838,0,74,0,1
2023/6/5 5:00,11685,4914,4065,1832,0,74,153,2
2023/6/5 6:00,11798,4914,3827,1834,0,74,654,3
2023/6/5 7:00,12783,4914,4216,1874,0,74,1491,3
2023/6/5 8:00,14482,4914,4459,1995,0,74,2181,4
2023/6/5 9:00,15885,4913,4471,2062,0,74,3163,3
2023/6/5 10:00,16540,4914,4397,2124,0,74,4272,7
2023/6/5 11:00,16879,4913,4605,2192,0,74,4629,5
2023/6/5 12:00,16440,4911,4618,2172,0,74,4700,8
2023/6/5 13:00,17272,4910,4924,2310,0,74,3804,6
2023/6/5 14:00,17457,4912,5269,2596,0,74,3050,4
2023/6/5 15:00,17234,4912,5734,2661,0,74,1944,3
2023/6/5 16:00,16899,4911,5628,2702,0,74,1141,2
2023/6/5 17:00,16138,4912,6511,2708,0,74,570,1
2023/6/5 18:00,15755,4911,6868,2687,0,74,128,1
2023/6/5 19:00,15536,4911,6805,2705,0,74,0,2
2023/6/5 20:00,14899,4912,6385,2597,0,74,0,4
2023/6/5 21:00,14221,4913,6053,2468,0,74,0,5
2023/6/5 22:00,13707,4913,5264,2307,0,74,0,5
2023/6/5 23:00,13124,4913,4844,2308,0,74,0,4
2023/6/6 0:00,12120,4914,4212,2402,0,74,0,4
2023/6/6 1:00,11525,4914,4144,2143,0,74,0,3
2023/6/6 2:00,11815,4915,4252,2144,0,74,0,6
2023/6/6 3:00,12466,4915,4691,2143,0,74,0,11
2023/6/6 4:00,12634,4915,4969,2211,0,74,0,14
2023/6/6 5:00,12351,4917,4951,2129,0,74,84,18
2023/6/6 6:00,12461,4918,5041,2129,0,74,343,42
2023/6/6 7:00,13519,4917,5541,2140,0,74,674,45
2023/6/6 8:00,15289,4918,6506,2221,0,74,1319,33
2023/6/6 9:00,16452,4917,7584,2547,0,74,1622,27
2023/6/6 10:00,16624,4917,7300,2492,0,74,1478,27
2023/6/6 11:00,16656,4917,7325,2515,0,74,1207,18
2023/6/6 12:00,15722,4917,6316,2517,0,74,978,14
2023/6/6 13:00,16271,4917,7062,2589,0,74,1021,12
2023/6/6 14:00,16419,4918,7436,2611,0,74,1007,8
2023/6/6 15:00,16514,4917,7447,2623,0,74,720,9
2023/6/6 16:00,16470,4917,7097,2667,0,74,426,30
2023/6/6 17:00,16017,4916,6691,2687,0,74,205,45
2023/6/6 18:00,15735,4916,6590,2645,0,74,47,41
2023/6/6 19:00,15380,4916,6400,2564,0,74,0,29
2023/6/6 20:00,14772,4915,6085,2171,0,74,0,21
2023/6/6 21:00,14228,4915,5387,2169,0,74,0,16
2023/6/6 22:00,13676,4915,4837,2162,0,74,0,6
2023/6/6 23:00,13165,4915,4349,2163,0,74,0,11
2023/6/7 0:00,12304,4914,4194,2138,0,74,0,23
2023/6/7 1:00,11627,4915,4285,2135,0,74,0,24
2023/6/7 2:00,11963,4915,4444,2124,0,74,0,28
2023/6/7 3:00,12581,4915,4412,2139,0,74,0,38
2023/6/7 4:00,12693,4914,4253,2436,0,74,0,51
2023/6/7 5:00,12478,4916,4214,2324,0,74,168,61
2023/6/7 6:00,12459,4917,4017,2125,0,74,707,60
2023/6/7 7:00,13565,4915,4015,2139,0,74,1738,50
2023/6/7 8:00,15366,4915,4172,2032,0,74,2710,39
2023/6/7 9:00,16602,4916,3737,2345,0,74,3748,31
2023/6/7 10:00,16880,4914,4098,2374,0,74,4328,20
2023/6/7 11:00,16936,4911,4128,2449,0,74,4605,17
2023/6/7 12:00,16297,4910,3808,2380,0,74,4675,18
2023/6/7 13:00,17149,4910,4160,2558,0,78,4178,14
2023/6/7 14:00,17078,4911,4173,2639,0,80,3558,13
2023/6/7 15:00,17337,4911,4873,2653,0,80,2887,9
2023/6/7 16:00,16898,4912,5508,2685,0,80,1371,5
2023/6/7 17:00,15993,4912,5798,2684,0,80,594,3
2023/6/7 18:00,15792,4913,6509,2543,0,80,141,1
2023/6/7 19:00,15677,4913,6433,2301,0,80,0,0
2023/6/7 20:00,14976,4911,6475,2188,0,80,0,0
2023/6/7 21:00,14334,4912,5903,2132,0,80,0,1
2023/6/7 22:00,13799,4913,5134,2135,0,80,0,1
2023/6/7 23:00,13239,4914,4779,2137,0,80,0,3
2023/6/8 0:00,12308,4912,4404,2183,0,80,0,4
2023/6/8 1:00,11586,4911,4383,2099,0,80,0,2
2023/6/8 2:00,11914,4911,4492,2102,0,80,0,2
2023/6/8 3:00,12515,4912,4581,2292,0,80,0,3
2023/6/8 4:00,12696,4913,4600,2399,0,80,1,5
2023/6/8 5:00,12296,4916,4456,2122,0,82,140,7
2023/6/8 6:00,12188,4917,4548,2125,0,82,644,3
2023/6/8 7:00,13215,4917,5087,2126,0,82,1179,3
2023/6/8 8:00,15192,4917,6124,2206,0,82,1208,7
2023/6/8 9:00,16597,4917,6513,2555,0,82,1278,11
2023/6/8 10:00,17159,4917,7376,2581,0,82,1215,24
2023/6/8 11:00,17162,4915,7457,2777,0,82,1109,49
2023/6/8 12:00,16223,4915,6660,2779,0,82,1018,53
2023/6/8 13:00,17179,4913,8520,2672,0,82,832,58
2023/6/8 14:00,17282,4914,8859,2684,0,82,666,91
2023/6/8 15:00,17125,4915,8447,2688,0,82,487,87
2023/6/8 16:00,17123,4916,8421,2531,0,82,310,79
2023/6/8 17:00,16479,4919,7945,2380,0,81,158,69
2023/6/8 18:00,16103,4918,7592,2328,0,80,40,96
2023/6/8 19:00,15484,4918,7146,2213,0,80,0,96
2023/6/8 20:00,14712,4919,6803,2172,0,80,0,87
2023/6/8 21:00,14172,4918,6124,2039,0,80,0,103
2023/6/8 22:00,13645,4917,4963,2122,0,80,0,105
2023/6/8 23:00,13081,4919,4653,2129,0,80,0,102
2023/6/9 0:00,12228,4919,4098,2234,0,80,0,91
2023/6/9 1:00,11743,4919,4176,2115,0,80,0,81
2023/6/9 2:00,12067,4919,4408,2090,0,80,0,78
2023/6/9 3:00,12570,4919,4751,2049,0,80,0,40
2023/6/9 4:00,12737,4919,4755,2026,0,80,0,25
2023/6/9 5:00,12558,4920,4680,2025,0,80,157,39
2023/6/9 6:00,12670,4920,4677,2039,0,80,521,33
2023/6/9 7:00,13710,4920,4978,2094,0,80,1111,25
2023/6/9 8:00,15582,4919,5408,2354,0,80,1952,18
2023/6/9 9:00,17036,4917,5113,2584,0,80,2631,12
2023/6/9 10:00,17266,4917,4705,2621,0,80,3132,12
2023/6/9 11:00,17268,4916,4573,2626,0,80,3775,9
2023/6/9 12:00,16291,4915,4691,2485,0,80,3551,7
2023/6/9 13:00,17096,4913,5151,2375,0,80,3390,6
2023/6/9 14:00,17029,4909,5277,2539,0,80,2670,4
2023/6/9 15:00,16609,4909,5491,2608,0,80,1984,4
2023/6/9 16:00,16677,4910,5943,2603,0,80,1184,2
2023/6/9 17:00,16049,4910,6109,2614,0,80,447,2
2023/6/9 18:00,15874,4907,6138,2560,0,80,78,3
2023/6/9 19:00,15621,4912,5919,2385,0,80,0,3
2023/6/9 20:00,14854,4915,5771,2265,0,80,0,5
2023/6/9 21:00,14203,4915,5371,2254,0,80,0,8
2023/6/9 22:00,13735,4916,4880,2148,0,80,0,12
2023/6/9 23:00,13150,4916,4580,2150,0,80,0,17
2023/6/10 0:00,12208,4916,4012,2011,0,80,0,19
2023/6/10 1:00,11671,4917,3928,2006,0,80,0,20
2023/6/10 2:00,11835,4918,3972,2002,0,80,0,9
2023/6/10 3:00,12351,4917,4280,2081,0,80,0,5
2023/6/10 4:00,12504,4917,4229,2084,0,80,0,1
2023/6/10 5:00,11981,4919,3846,2000,0,80,163,1
2023/6/10 6:00,11251,4920,3641,2072,0,80,624,3
2023/6/10 7:00,11706,4919,3648,2095,0,80,1350,4
2023/6/10 8:00,12803,4918,3158,2197,0,80,2299,6
2023/6/10 9:00,13915,4916,3315,2267,0,80,2356,6
2023/6/10 10:00,14282,4915,3114,2550,0,80,2217,16
2023/6/10 11:00,14258,4914,3251,2556,0,80,2026,25
2023/6/10 12:00,13936,4913,3595,2276,0,80,1940,42
2023/6/10 13:00,13992,4912,3440,2353,0,80,1812,58
2023/6/10 14:00,13927,4912,4018,2528,0,80,1728,50
2023/6/10 15:00,14065,4909,4453,2747,0,80,1555,49
2023/6/10 16:00,14290,4908,4804,2738,0,80,874,54
2023/6/10 17:00,14433,4908,4636,2696,0,80,282,44
2023/6/10 18:00,14649,4907,5125,2689,0,80,57,48
2023/6/10 19:00,14648,4909,5292,2522,0,80,0,70
2023/6/10 20:00,13968,4909,5020,2241,0,80,0,63
2023/6/10 21:00,13327,4910,4300,2190,0,80,0,70
2023/6/10 22:00,12778,4911,4186,2105,0,80,0,37
2023/6/10 23:00,12234,4912,4320,2105,0,80,0,29
2023/6/11 0:00,11327,4912,3793,2041,0,80,0,25
2023/6/11 1:00,10748,4913,3944,2043,0,80,0,31
2023/6/11 2:00,10909,4913,4163,2036,0,80,0,27
2023/6/11 3:00,11566,4912,4212,2041,0,80,0,22
2023/6/11 4:00,11687,4913,4244,2040,0,80,0,30
2023/6/11 5:00,11368,4914,4128,2039,0,80,24,44
2023/6/11 6:00,11173,4915,3989,2044,0,80,281,63
2023/6/11 7:00,11591,4915,4129,2065,0,80,483,70
2023/6/11 8:00,12405,4915,3918,2221,0,80,629,58
2023/6/11 9:00,13210,4914,3902,2312,0,80,767,53
2023/6/11 10:00,13408,4913,3745,2598,0,80,931,93
2023/6/11 11:00,13502,4913,3701,2612,0,80,1083,86
2023/6/11 12:00,13484,4913,3752,2394,0,80,1211,95
2023/6/11 13:00,13366,4912,3711,2369,0,80,1138,93
2023/6/11 14:00,13180,4912,3621,2329,0,80,1446,48
2023/6/11 15:00,13163,4910,3856,2344,0,80,1559,30
2023/6/11 16:00,13493,4910,4348,2172,0,80,978,22
2023/6/11 17:00,13961,4910,4551,2485,0,80,335,30
2023/6/11 18:00,14238,4909,5035,2671,0,80,59,27
2023/6/11 19:00,14294,4911,5134,2671,0,80,0,40
2023/6/11 20:00,13826,4912,4961,2561,0,80,0,42
2023/6/11 21:00,13143,4913,4563,2319,0,80,0,30
2023/6/11 22:00,12535,4913,4374,1998,0,80,0,25
2023/6/11 23:00,12001,4912,4664,2004,0,80,0,28
2023/6/12 0:00,11257,4912,4250,1995,0,80,0,33
2023/6/12 1:00,10775,4912,4190,1988,0,80,0,36
2023/6/12 2:00,11040,4912,4361,1985,0,80,0,22
2023/6/12 3:00,11664,4911,4349,1986,0,80,0,14
2023/6/12 4:00,11819,4911,4425,1988,0,80,0,9
2023/6/12 5:00,11804,4912,4425,1987,0,80,42,12
2023/6/12 6:00,12318,4912,4801,1994,0,80,247,17
2023/6/12 7:00,13687,4912,5311,2055,0,80,442,23
2023/6/12 8:00,15594,4912,6126,2388,0,80,618,17
2023/6/12 9:00,17150,4912,7110,2522,0,80,796,23
2023/6/12 10:00,17508,4911,7232,2522,0,80,984,9
2023/6/12 11:00,17527,4912,7261,2520,0,80,1010,9
2023/6/12 12:00,16646,4912,6672,2193,0,80,935,4
2023/6/12 13:00,17527,4911,7310,2298,0,80,784,6
2023/6/12 14:00,17625,4912,7105,2381,0,80,718,7
2023/6/12 15:00,17494,4912,7420,2432,0,80,643,7
2023/6/12 16:00,17439,4912,8425,2433,0,80,455,8
2023/6/12 17:00,16761,4911,7931,2437,0,80,220,7
2023/6/12 18:00,16383,4912,7929,2277,0,80,49,4
2023/6/12 19:00,15899,4912,7956,2148,0,80,0,5
2023/6/12 20:00,15151,4911,7317,2100,0,80,0,8
2023/6/12 21:00,14556,4910,6280,1945,0,80,0,5
2023/6/12 22:00,13915,4909,5245,1938,0,80,0,4
2023/6/12 23:00,13356,4910,4765,2029,0,80,0,1
2023/6/13 0:00,12394,4911,4419,1930,0,80,0,2
2023/6/13 1:00,11809,4912,4102,1921,0,80,0,2
2023/6/13 2:00,12039,4912,4492,1924,0,80,0,4
2023/6/13 3:00,12640,4913,4697,1930,0,80,0,2
2023/6/13 4:00,12840,4911,4872,1929,0,80,1,8
2023/6/13 5:00,12593,4913,4344,1926,0,80,182,13
2023/6/13 6:00,12822,4912,4309,1927,0,80,811,19
2023/6/13 7:00,14090,4910,4616,1951,0,80,1926,20
2023/6/13 8:00,16215,4910,5265,2273,0,80,2878,20
2023/6/13 9:00,17716,4910,5297,2372,0,80,3490,15
2023/6/13 10:00,18237,4910,5334,2406,0,80,4040,16
2023/6/13 11:00,18461,4908,5606,2405,0,80,4364,10
2023/6/13 12:00,17768,4905,5428,2024,0,80,4135,8
2023/6/13 13:00,18558,4900,6135,2333,0,80,3525,5
2023/6/13 14:00,18918,4898,7103,2474,0,80,2953,5
2023/6/13 15:00,18444,4900,7468,2539,0,80,1977,9
2023/6/13 16:00,18742,4903,7835,2561,0,80,1707,10
2023/6/13 17:00,17689,4906,8146,2640,0,80,652,8
2023/6/13 18:00,17083,4907,8163,2636,0,80,95,10
2023/6/13 19:00,16693,4909,7926,2511,0,80,0,10
2023/6/13 20:00,15843,4910,7626,2169,0,80,0,22
2023/6/13 21:00,15092,4909,7075,1873,0,80,0,32
2023/6/13 22:00,14475,4910,6188,1889,0,80,0,36
2023/6/13 23:00,13801,4912,5441,2030,0,80,0,36
2023/6/14 0:00,12832,4913,4790,2318,0,80,0,32
2023/6/14 1:00,12135,4876,4898,2109,0,80,0,30
2023/6/14 2:00,12282,4862,4829,2110,0,80,0,34
2023/6/14 3:00,12741,4887,4817,2317,0,80,0,28
2023/6/14 4:00,12862,4909,4841,2314,0,80,0,28
2023/6/14 5:00,12722,4913,4879,2097,0,80,76,23
2023/6/14 6:00,13115,4914,4918,2113,0,80,448,27
2023/6/14 7:00,14346,4914,5160,2134,0,80,910,20
2023/6/14 8:00,16384,4913,6781,2432,0,80,1316,5
2023/6/14 9:00,17720,4913,7257,2577,0,80,1515,6
2023/6/14 10:00,18013,4913,7053,2693,0,80,2426,6
2023/6/14 11:00,18572,4912,7543,2689,0,80,2352,5
2023/6/14 12:00,17849,4914,6538,2591,0,80,1750,3
2023/6/14 13:00,18393,4912,7293,2691,0,80,1380,7
2023/6/14 14:00,18552,4911,8008,2694,0,80,1353,5
2023/6/14 15:00,18368,4909,8590,2696,0,80,1168,5
2023/6/14 16:00,18194,4909,8631,2693,0,80,749,10
2023/6/14 17:00,17346,4911,8079,2714,0,80,325,17
2023/6/14 18:00,16889,4909,8404,2698,0,80,76,5
2023/6/14 19:00,16336,4908,7929,2708,0,80,0,5
2023/6/14 20:00,15614,4911,7561,2622,0,80,0,3
2023/6/14 21:00,14947,4913,6730,2499,0,80,0,2
