DATE,TIME,当日実績(万kW),
2019/5/14,0:00,751,
2019/5/14,1:00,738,
2019/5/14,2:00,777,
2019/5/14,3:00,825,
2019/5/14,4:00,858,
2019/5/14,5:00,847,
2019/5/14,6:00,825,
2019/5/14,7:00,841,
2019/5/14,8:00,889,
2019/5/14,9:00,941,
2019/5/14,10:00,952,
2019/5/14,11:00,970,
2019/5/14,12:00,929,
2019/5/14,13:00,968,
2019/5/14,14:00,976,
2019/5/14,15:00,963,
2019/5/14,16:00,974,
2019/5/14,17:00,975,
2019/5/14,18:00,973,
2019/5/14,19:00,966,
2019/5/14,20:00,925,
2019/5/14,21:00,878,
2019/5/14,22:00,842,
2019/5/14,23:00,804,
,,,
