DATE,TIME,当日実績(万kW),
2019/8/10,0:00,946,
2019/8/10,1:00,887,
2019/8/10,2:00,870,
2019/8/10,3:00,887,
2019/8/10,4:00,909,
2019/8/10,5:00,914,
2019/8/10,6:00,903,
2019/8/10,7:00,948,
2019/8/10,8:00,1039,
2019/8/10,9:00,1146,
2019/8/10,10:00,1203,
2019/8/10,11:00,1258,
2019/8/10,12:00,1275,
2019/8/10,13:00,1299,
2019/8/10,14:00,1318,
2019/8/10,15:00,1291,
2019/8/10,16:00,1283,
2019/8/10,17:00,1275,
2019/8/10,18:00,1257,
2019/8/10,19:00,1227,
2019/8/10,20:00,1164,
2019/8/10,21:00,1100,
2019/8/10,22:00,1039,
2019/8/10,23:00,966,
,,,
