DATE,TIME,当日実績(万kW)
2021/12/21,0:00,918
2021/12/21,1:00,917
2021/12/21,2:00,959
2021/12/21,3:00,1001
2021/12/21,4:00,1027
2021/12/21,5:00,1042
2021/12/21,6:00,1095
2021/12/21,7:00,1156
2021/12/21,8:00,1194
2021/12/21,9:00,1159
2021/12/21,10:00,1108
2021/12/21,11:00,1102
2021/12/21,12:00,1066
2021/12/21,13:00,1066
2021/12/21,14:00,1059
2021/12/21,15:00,1067
2021/12/21,16:00,1096
2021/12/21,17:00,1153
2021/12/21,18:00,1178
2021/12/21,19:00,1151
2021/12/21,20:00,1113
2021/12/21,21:00,1066
2021/12/21,22:00,1009
2021/12/21,23:00,952
