DATE,TIME,当日実績(万kW),
2019/8/23,0:00,946,
2019/8/23,1:00,885,
2019/8/23,2:00,884,
2019/8/23,3:00,905,
2019/8/23,4:00,931,
2019/8/23,5:00,945,
2019/8/23,6:00,948,
2019/8/23,7:00,1022,
2019/8/23,8:00,1144,
2019/8/23,9:00,1251,
2019/8/23,10:00,1280,
2019/8/23,11:00,1298,
2019/8/23,12:00,1293,
2019/8/23,13:00,1325,
2019/8/23,14:00,1325,
2019/8/23,15:00,1328,
2019/8/23,16:00,1320,
2019/8/23,17:00,1286,
2019/8/23,18:00,1257,
2019/8/23,19:00,1225,
2019/8/23,20:00,1155,
2019/8/23,21:00,1095,
2019/8/23,22:00,1035,
2019/8/23,23:00,977,
,,,
