DATE,TIME,当日実績(万kW)
2022/1/14,0:00,1084
2022/1/14,1:00,1076
2022/1/14,2:00,1107
2022/1/14,3:00,1128
2022/1/14,4:00,1138
2022/1/14,5:00,1166
2022/1/14,6:00,1263
2022/1/14,7:00,1355
2022/1/14,8:00,1402
2022/1/14,9:00,1344
2022/1/14,10:00,1272
2022/1/14,11:00,1241
2022/1/14,12:00,1178
2022/1/14,13:00,1166
2022/1/14,14:00,1138
2022/1/14,15:00,1148
2022/1/14,16:00,1240
2022/1/14,17:00,1315
2022/1/14,18:00,1400
2022/1/14,19:00,1384
2022/1/14,20:00,1350
2022/1/14,21:00,1297
2022/1/14,22:00,1226
2022/1/14,23:00,1169
