DATE,TIME,当日実績(万kW)
2020/7/23,0:00,887
2020/7/23,1:00,842
2020/7/23,2:00,840
2020/7/23,3:00,871
2020/7/23,4:00,895
2020/7/23,5:00,897
2020/7/23,6:00,871
2020/7/23,7:00,903
2020/7/23,8:00,985
2020/7/23,9:00,1078
2020/7/23,10:00,1114
2020/7/23,11:00,1145
2020/7/23,12:00,1145
2020/7/23,13:00,1141
2020/7/23,14:00,1134
2020/7/23,15:00,1108
2020/7/23,16:00,1110
2020/7/23,17:00,1108
2020/7/23,18:00,1112
2020/7/23,19:00,1101
2020/7/23,20:00,1060
2020/7/23,21:00,1007
2020/7/23,22:00,957
2020/7/23,23:00,911
