DATE,TIME,当日実績(万kW),
2019/4/11,0:00,775,
2019/4/11,1:00,774,
2019/4/11,2:00,826,
2019/4/11,3:00,882,
2019/4/11,4:00,915,
2019/4/11,5:00,917,
2019/4/11,6:00,922,
2019/4/11,7:00,897,
2019/4/11,8:00,917,
2019/4/11,9:00,943,
2019/4/11,10:00,952,
2019/4/11,11:00,947,
2019/4/11,12:00,899,
2019/4/11,13:00,918,
2019/4/11,14:00,927,
2019/4/11,15:00,933,
2019/4/11,16:00,969,
2019/4/11,17:00,994,
2019/4/11,18:00,1030,
2019/4/11,19:00,1028,
2019/4/11,20:00,990,
2019/4/11,21:00,942,
2019/4/11,22:00,897,
2019/4/11,23:00,847,
,,,
