DATE,TIME,当日実績(万kW),
2019/8/4,0:00,931,
2019/8/4,1:00,871,
2019/8/4,2:00,855,
2019/8/4,3:00,863,
2019/8/4,4:00,877,
2019/8/4,5:00,884,
2019/8/4,6:00,867,
2019/8/4,7:00,907,
2019/8/4,8:00,985,
2019/8/4,9:00,1094,
2019/8/4,10:00,1156,
2019/8/4,11:00,1215,
2019/8/4,12:00,1260,
2019/8/4,13:00,1265,
2019/8/4,14:00,1259,
2019/8/4,15:00,1278,
2019/8/4,16:00,1282,
2019/8/4,17:00,1312,
2019/8/4,18:00,1309,
2019/8/4,19:00,1281,
2019/8/4,20:00,1231,
2019/8/4,21:00,1152,
2019/8/4,22:00,1080,
2019/8/4,23:00,997,
,,,
