DATE,TIME,当日実績(万kW)
2021/11/10,0:00,802
2021/11/10,1:00,779
2021/11/10,2:00,824
2021/11/10,3:00,886
2021/11/10,4:00,925
2021/11/10,5:00,930
2021/11/10,6:00,937
2021/11/10,7:00,958
2021/11/10,8:00,976
2021/11/10,9:00,1025
2021/11/10,10:00,1017
2021/11/10,11:00,1033
2021/11/10,12:00,1009
2021/11/10,13:00,1024
2021/11/10,14:00,1016
2021/11/10,15:00,1016
2021/11/10,16:00,1041
2021/11/10,17:00,1073
2021/11/10,18:00,1090
2021/11/10,19:00,1062
2021/11/10,20:00,1021
2021/11/10,21:00,959
2021/11/10,22:00,909
2021/11/10,23:00,856
