DATE,TIME,当日実績(万kW),
2019/4/4,0:00,870,
2019/4/4,1:00,881,
2019/4/4,2:00,932,
2019/4/4,3:00,983,
2019/4/4,4:00,1012,
2019/4/4,5:00,1016,
2019/4/4,6:00,1043,
2019/4/4,7:00,1011,
2019/4/4,8:00,982,
2019/4/4,9:00,984,
2019/4/4,10:00,968,
2019/4/4,11:00,981,
2019/4/4,12:00,934,
2019/4/4,13:00,943,
2019/4/4,14:00,926,
2019/4/4,15:00,906,
2019/4/4,16:00,918,
2019/4/4,17:00,936,
2019/4/4,18:00,995,
2019/4/4,19:00,1020,
2019/4/4,20:00,993,
2019/4/4,21:00,954,
2019/4/4,22:00,914,
2019/4/4,23:00,859,
,,,
