DATE,TIME,当日実績(万kW)
2021/12/23,0:00,901
2021/12/23,1:00,907
2021/12/23,2:00,958
2021/12/23,3:00,1007
2021/12/23,4:00,1039
2021/12/23,5:00,1065
2021/12/23,6:00,1116
2021/12/23,7:00,1180
2021/12/23,8:00,1187
2021/12/23,9:00,1115
2021/12/23,10:00,1039
2021/12/23,11:00,1005
2021/12/23,12:00,957
2021/12/23,13:00,964
2021/12/23,14:00,958
2021/12/23,15:00,987
2021/12/23,16:00,1043
2021/12/23,17:00,1111
2021/12/23,18:00,1157
2021/12/23,19:00,1144
2021/12/23,20:00,1113
2021/12/23,21:00,1072
2021/12/23,22:00,1020
2021/12/23,23:00,971
