DATE,TIME,当日実績(万kW),
2019/7/31,0:00,973,
2019/7/31,1:00,917,
2019/7/31,2:00,904,
2019/7/31,3:00,922,
2019/7/31,4:00,948,
2019/7/31,5:00,963,
2019/7/31,6:00,984,
2019/7/31,7:00,1070,
2019/7/31,8:00,1240,
2019/7/31,9:00,1374,
2019/7/31,10:00,1427,
2019/7/31,11:00,1498,
2019/7/31,12:00,1474,
2019/7/31,13:00,1499,
2019/7/31,14:00,1526,
2019/7/31,15:00,1514,
2019/7/31,16:00,1524,
2019/7/31,17:00,1470,
2019/7/31,18:00,1429,
2019/7/31,19:00,1388,
2019/7/31,20:00,1318,
2019/7/31,21:00,1236,
2019/7/31,22:00,1155,
2019/7/31,23:00,1074,
,,,
