DATE,TIME,当日実績(万kW)
2021/11/20,0:00,792
2021/11/20,1:00,786
2021/11/20,2:00,825
2021/11/20,3:00,891
2021/11/20,4:00,920
2021/11/20,5:00,919
2021/11/20,6:00,906
2021/11/20,7:00,910
2021/11/20,8:00,865
2021/11/20,9:00,839
2021/11/20,10:00,805
2021/11/20,11:00,803
2021/11/20,12:00,782
2021/11/20,13:00,778
2021/11/20,14:00,764
2021/11/20,15:00,791
2021/11/20,16:00,838
2021/11/20,17:00,901
2021/11/20,18:00,923
2021/11/20,19:00,911
2021/11/20,20:00,885
2021/11/20,21:00,847
2021/11/20,22:00,820
2021/11/20,23:00,788
