DATE,TIME,当日実績(万kW)
2022/12/1,0:00,811
2022/12/1,1:00,793
2022/12/1,2:00,837
2022/12/1,3:00,897
2022/12/1,4:00,939
2022/12/1,5:00,963
2022/12/1,6:00,988
2022/12/1,7:00,1015
2022/12/1,8:00,1025
2022/12/1,9:00,1028
2022/12/1,10:00,1024
2022/12/1,11:00,1029
2022/12/1,12:00,1011
2022/12/1,13:00,1024
2022/12/1,14:00,1006
2022/12/1,15:00,1033
2022/12/1,16:00,1083
2022/12/1,17:00,1140
2022/12/1,18:00,1169
2022/12/1,19:00,1144
2022/12/1,20:00,1103
2022/12/1,21:00,1053
2022/12/1,22:00,994
2022/12/1,23:00,938
