DATE,TIME,当日実績(万kW),
2019/4/22,0:00,678,
2019/4/22,1:00,679,
2019/4/22,2:00,726,
2019/4/22,3:00,786,
2019/4/22,4:00,822,
2019/4/22,5:00,817,
2019/4/22,6:00,807,
2019/4/22,7:00,815,
2019/4/22,8:00,858,
2019/4/22,9:00,907,
2019/4/22,10:00,934,
2019/4/22,11:00,955,
2019/4/22,12:00,936,
2019/4/22,13:00,966,
2019/4/22,14:00,982,
2019/4/22,15:00,980,
2019/4/22,16:00,979,
2019/4/22,17:00,970,
2019/4/22,18:00,974,
2019/4/22,19:00,967,
2019/4/22,20:00,921,
2019/4/22,21:00,873,
2019/4/22,22:00,826,
2019/4/22,23:00,783,
,,,
