DATE,TIME,当日実績(万kW),
2019/5/23,0:00,734,
2019/5/23,1:00,717,
2019/5/23,2:00,754,
2019/5/23,3:00,813,
2019/5/23,4:00,852,
2019/5/23,5:00,853,
2019/5/23,6:00,828,
2019/5/23,7:00,825,
2019/5/23,8:00,867,
2019/5/23,9:00,941,
2019/5/23,10:00,981,
2019/5/23,11:00,1018,
2019/5/23,12:00,994,
2019/5/23,13:00,1025,
2019/5/23,14:00,1019,
2019/5/23,15:00,1019,
2019/5/23,16:00,1027,
2019/5/23,17:00,1010,
2019/5/23,18:00,989,
2019/5/23,19:00,971,
2019/5/23,20:00,932,
2019/5/23,21:00,886,
2019/5/23,22:00,842,
2019/5/23,23:00,801,
,,,
