DATE,TIME,当日実績(万kW),
2019/4/13,0:00,805,
2019/4/13,1:00,805,
2019/4/13,2:00,855,
2019/4/13,3:00,909,
2019/4/13,4:00,933,
2019/4/13,5:00,925,
2019/4/13,6:00,902,
2019/4/13,7:00,865,
2019/4/13,8:00,839,
2019/4/13,9:00,857,
2019/4/13,10:00,854,
2019/4/13,11:00,860,
2019/4/13,12:00,834,
2019/4/13,13:00,843,
2019/4/13,14:00,820,
2019/4/13,15:00,809,
2019/4/13,16:00,824,
2019/4/13,17:00,846,
2019/4/13,18:00,890,
2019/4/13,19:00,908,
2019/4/13,20:00,888,
2019/4/13,21:00,853,
2019/4/13,22:00,814,
2019/4/13,23:00,771,
,,,
