DATE,TIME,当日実績(万kW)
2021/6/17,0:00,784
2021/6/17,1:00,758
2021/6/17,2:00,775
2021/6/17,3:00,831
2021/6/17,4:00,868
2021/6/17,5:00,875
2021/6/17,6:00,857
2021/6/17,7:00,860
2021/6/17,8:00,937
2021/6/17,9:00,1020
2021/6/17,10:00,1077
2021/6/17,11:00,1098
2021/6/17,12:00,1081
2021/6/17,13:00,1126
2021/6/17,14:00,1121
2021/6/17,15:00,1107
2021/6/17,16:00,1096
2021/6/17,17:00,1065
2021/6/17,18:00,1066
2021/6/17,19:00,1046
2021/6/17,20:00,993
2021/6/17,21:00,940
2021/6/17,22:00,902
2021/6/17,23:00,862
