DATE,TIME,当日実績(万kW),
2019/8/22,0:00,933,
2019/8/22,1:00,884,
2019/8/22,2:00,880,
2019/8/22,3:00,902,
2019/8/22,4:00,926,
2019/8/22,5:00,940,
2019/8/22,6:00,950,
2019/8/22,7:00,1019,
2019/8/22,8:00,1169,
2019/8/22,9:00,1298,
2019/8/22,10:00,1324,
2019/8/22,11:00,1365,
2019/8/22,12:00,1366,
2019/8/22,13:00,1404,
2019/8/22,14:00,1420,
2019/8/22,15:00,1412,
2019/8/22,16:00,1409,
2019/8/22,17:00,1372,
2019/8/22,18:00,1350,
2019/8/22,19:00,1309,
2019/8/22,20:00,1232,
2019/8/22,21:00,1160,
2019/8/22,22:00,1092,
2019/8/22,23:00,1028,
,,,
