DATE,TIME,当日実績(万kW),
2019/7/24,0:00,904,
2019/7/24,1:00,856,
2019/7/24,2:00,855,
2019/7/24,3:00,881,
2019/7/24,4:00,918,
2019/7/24,5:00,924,
2019/7/24,6:00,926,
2019/7/24,7:00,977,
2019/7/24,8:00,1105,
2019/7/24,9:00,1236,
2019/7/24,10:00,1286,
2019/7/24,11:00,1341,
2019/7/24,12:00,1301,
2019/7/24,13:00,1365,
2019/7/24,14:00,1353,
2019/7/24,15:00,1348,
2019/7/24,16:00,1370,
2019/7/24,17:00,1325,
2019/7/24,18:00,1292,
2019/7/24,19:00,1264,
2019/7/24,20:00,1210,
2019/7/24,21:00,1145,
2019/7/24,22:00,1074,
2019/7/24,23:00,1004,
,,,
