DATE,TIME,当日実績(万kW)
2023/7/15,0:00,924
2023/7/15,1:00,866
2023/7/15,2:00,861
2023/7/15,3:00,886
2023/7/15,4:00,911
2023/7/15,5:00,920
2023/7/15,6:00,894
2023/7/15,7:00,917
2023/7/15,8:00,1028
2023/7/15,9:00,1132
2023/7/15,10:00,1196
2023/7/15,11:00,1272
2023/7/15,12:00,1241
2023/7/15,13:00,1265
2023/7/15,14:00,1254
2023/7/15,15:00,1228
2023/7/15,16:00,1218
2023/7/15,17:00,1209
2023/7/15,18:00,1199
2023/7/15,19:00,1167
2023/7/15,20:00,1119
2023/7/15,21:00,1060
2023/7/15,22:00,1018
2023/7/15,23:00,970
