DATE,TIME,当日実績(万kW)
2020/12/22,0:00,992
2020/12/22,1:00,990
2020/12/22,2:00,1034
2020/12/22,3:00,1074
2020/12/22,4:00,1093
2020/12/22,5:00,1116
2020/12/22,6:00,1188
2020/12/22,7:00,1265
2020/12/22,8:00,1310
2020/12/22,9:00,1286
2020/12/22,10:00,1229
2020/12/22,11:00,1206
2020/12/22,12:00,1145
2020/12/22,13:00,1150
2020/12/22,14:00,1123
2020/12/22,15:00,1134
2020/12/22,16:00,1192
2020/12/22,17:00,1272
2020/12/22,18:00,1312
2020/12/22,19:00,1286
2020/12/22,20:00,1248
2020/12/22,21:00,1192
2020/12/22,22:00,1128
2020/12/22,23:00,1061
