DATE,TIME,当日実績(万kW),
2019/8/9,0:00,959,
2019/8/9,1:00,904,
2019/8/9,2:00,890,
2019/8/9,3:00,902,
2019/8/9,4:00,927,
2019/8/9,5:00,943,
2019/8/9,6:00,956,
2019/8/9,7:00,1036,
2019/8/9,8:00,1171,
2019/8/9,9:00,1282,
2019/8/9,10:00,1349,
2019/8/9,11:00,1389,
2019/8/9,12:00,1377,
2019/8/9,13:00,1416,
2019/8/9,14:00,1420,
2019/8/9,15:00,1404,
2019/8/9,16:00,1408,
2019/8/9,17:00,1369,
2019/8/9,18:00,1337,
2019/8/9,19:00,1314,
2019/8/9,20:00,1245,
2019/8/9,21:00,1173,
2019/8/9,22:00,1116,
2019/8/9,23:00,1043,
,,,
