DATE,TIME,当日実績(万kW),
2019/6/19,0:00,763,
2019/6/19,1:00,741,
2019/6/19,2:00,766,
2019/6/19,3:00,819,
2019/6/19,4:00,857,
2019/6/19,5:00,861,
2019/6/19,6:00,831,
2019/6/19,7:00,850,
2019/6/19,8:00,913,
2019/6/19,9:00,986,
2019/6/19,10:00,1021,
2019/6/19,11:00,1056,
2019/6/19,12:00,1025,
2019/6/19,13:00,1084,
2019/6/19,14:00,1085,
2019/6/19,15:00,1073,
2019/6/19,16:00,1081,
2019/6/19,17:00,1055,
2019/6/19,18:00,1039,
2019/6/19,19:00,1021,
2019/6/19,20:00,980,
2019/6/19,21:00,932,
2019/6/19,22:00,889,
2019/6/19,23:00,841,
,,,
