DATE,TIME,当日実績(万kW)
2023/6/19,0:00,721
2023/6/19,1:00,690
2023/6/19,2:00,702
2023/6/19,3:00,752
2023/6/19,4:00,801
2023/6/19,5:00,821
2023/6/19,6:00,805
2023/6/19,7:00,832
2023/6/19,8:00,924
2023/6/19,9:00,1058
2023/6/19,10:00,1131
2023/6/19,11:00,1171
2023/6/19,12:00,1157
2023/6/19,13:00,1201
2023/6/19,14:00,1216
2023/6/19,15:00,1204
2023/6/19,16:00,1200
2023/6/19,17:00,1164
2023/6/19,18:00,1116
2023/6/19,19:00,1077
2023/6/19,20:00,1021
2023/6/19,21:00,964
2023/6/19,22:00,919
2023/6/19,23:00,874
