DATE,TIME,当日実績(万kW),
2019/7/19,0:00,880,
2019/7/19,1:00,839,
2019/7/19,2:00,844,
2019/7/19,3:00,883,
2019/7/19,4:00,914,
2019/7/19,5:00,924,
2019/7/19,6:00,925,
2019/7/19,7:00,980,
2019/7/19,8:00,1093,
2019/7/19,9:00,1175,
2019/7/19,10:00,1203,
2019/7/19,11:00,1214,
2019/7/19,12:00,1179,
2019/7/19,13:00,1202,
2019/7/19,14:00,1213,
2019/7/19,15:00,1207,
2019/7/19,16:00,1220,
2019/7/19,17:00,1190,
2019/7/19,18:00,1174,
2019/7/19,19:00,1156,
2019/7/19,20:00,1109,
2019/7/19,21:00,1055,
2019/7/19,22:00,1011,
2019/7/19,23:00,962,
,,,
