DATE,TIME,当日実績(万kW),
2019/6/22,0:00,804,
2019/6/22,1:00,772,
2019/6/22,2:00,782,
2019/6/22,3:00,819,
2019/6/22,4:00,853,
2019/6/22,5:00,838,
2019/6/22,6:00,811,
2019/6/22,7:00,820,
2019/6/22,8:00,882,
2019/6/22,9:00,959,
2019/6/22,10:00,1010,
2019/6/22,11:00,1020,
2019/6/22,12:00,1017,
2019/6/22,13:00,1042,
2019/6/22,14:00,1025,
2019/6/22,15:00,1010,
2019/6/22,16:00,996,
2019/6/22,17:00,975,
2019/6/22,18:00,975,
2019/6/22,19:00,966,
2019/6/22,20:00,932,
2019/6/22,21:00,875,
2019/6/22,22:00,833,
2019/6/22,23:00,793,
,,,
