DATE,TIME,当日実績(万kW),
2019/7/1,0:00,771,
2019/7/1,1:00,742,
2019/7/1,2:00,756,
2019/7/1,3:00,806,
2019/7/1,4:00,853,
2019/7/1,5:00,862,
2019/7/1,6:00,867,
2019/7/1,7:00,920,
2019/7/1,8:00,1004,
2019/7/1,9:00,1064,
2019/7/1,10:00,1091,
2019/7/1,11:00,1104,
2019/7/1,12:00,1056,
2019/7/1,13:00,1082,
2019/7/1,14:00,1089,
2019/7/1,15:00,1082,
2019/7/1,16:00,1092,
2019/7/1,17:00,1074,
2019/7/1,18:00,1065,
2019/7/1,19:00,1044,
2019/7/1,20:00,999,
2019/7/1,21:00,962,
2019/7/1,22:00,921,
2019/7/1,23:00,877,
,,,
