DATE,TIME,当日実績(万kW),
2019/6/5,0:00,785,
2019/6/5,1:00,761,
2019/6/5,2:00,785,
2019/6/5,3:00,833,
2019/6/5,4:00,870,
2019/6/5,5:00,868,
2019/6/5,6:00,850,
2019/6/5,7:00,864,
2019/6/5,8:00,937,
2019/6/5,9:00,1031,
2019/6/5,10:00,1090,
2019/6/5,11:00,1133,
2019/6/5,12:00,1119,
2019/6/5,13:00,1155,
2019/6/5,14:00,1152,
2019/6/5,15:00,1151,
2019/6/5,16:00,1151,
2019/6/5,17:00,1134,
2019/6/5,18:00,1096,
2019/6/5,19:00,1078,
2019/6/5,20:00,1032,
2019/6/5,21:00,973,
2019/6/5,22:00,930,
2019/6/5,23:00,880,
,,,
