DATE,TIME,当日実績(万kW),
2019/4/15,0:00,711,
2019/4/15,1:00,718,
2019/4/15,2:00,781,
2019/4/15,3:00,842,
2019/4/15,4:00,870,
2019/4/15,5:00,883,
2019/4/15,6:00,901,
2019/4/15,7:00,895,
2019/4/15,8:00,885,
2019/4/15,9:00,925,
2019/4/15,10:00,938,
2019/4/15,11:00,952,
2019/4/15,12:00,911,
2019/4/15,13:00,933,
2019/4/15,14:00,909,
2019/4/15,15:00,901,
2019/4/15,16:00,914,
2019/4/15,17:00,931,
2019/4/15,18:00,947,
2019/4/15,19:00,971,
2019/4/15,20:00,944,
2019/4/15,21:00,904,
2019/4/15,22:00,876,
2019/4/15,23:00,827,
,,,
