DATE,TIME,当日実績(万kW),
2019/6/3,0:00,694,
2019/6/3,1:00,680,
2019/6/3,2:00,715,
2019/6/3,3:00,774,
2019/6/3,4:00,817,
2019/6/3,5:00,818,
2019/6/3,6:00,805,
2019/6/3,7:00,826,
2019/6/3,8:00,885,
2019/6/3,9:00,974,
2019/6/3,10:00,997,
2019/6/3,11:00,1025,
2019/6/3,12:00,998,
2019/6/3,13:00,1031,
2019/6/3,14:00,1056,
2019/6/3,15:00,1048,
2019/6/3,16:00,1058,
2019/6/3,17:00,1037,
2019/6/3,18:00,1027,
2019/6/3,19:00,1010,
2019/6/3,20:00,969,
2019/6/3,21:00,921,
2019/6/3,22:00,885,
2019/6/3,23:00,839,
,,,
