DATE,TIME,当日実績(万kW),
2019/7/25,0:00,918,
2019/7/25,1:00,869,
2019/7/25,2:00,865,
2019/7/25,3:00,900,
2019/7/25,4:00,931,
2019/7/25,5:00,943,
2019/7/25,6:00,946,
2019/7/25,7:00,1002,
2019/7/25,8:00,1133,
2019/7/25,9:00,1263,
2019/7/25,10:00,1328,
2019/7/25,11:00,1378,
2019/7/25,12:00,1367,
2019/7/25,13:00,1399,
2019/7/25,14:00,1412,
2019/7/25,15:00,1409,
2019/7/25,16:00,1419,
2019/7/25,17:00,1389,
2019/7/25,18:00,1357,
2019/7/25,19:00,1316,
2019/7/25,20:00,1254,
2019/7/25,21:00,1182,
2019/7/25,22:00,1105,
2019/7/25,23:00,1030,
,,,
