DATE,TIME,当日実績(万kW),
2019/7/11,0:00,869,
2019/7/11,1:00,834,
2019/7/11,2:00,843,
2019/7/11,3:00,890,
2019/7/11,4:00,922,
2019/7/11,5:00,929,
2019/7/11,6:00,928,
2019/7/11,7:00,965,
2019/7/11,8:00,1070,
2019/7/11,9:00,1165,
2019/7/11,10:00,1193,
2019/7/11,11:00,1187,
2019/7/11,12:00,1145,
2019/7/11,13:00,1191,
2019/7/11,14:00,1215,
2019/7/11,15:00,1205,
2019/7/11,16:00,1201,
2019/7/11,17:00,1172,
2019/7/11,18:00,1148,
2019/7/11,19:00,1122,
2019/7/11,20:00,1077,
2019/7/11,21:00,1024,
2019/7/11,22:00,974,
2019/7/11,23:00,915,
,,,
