DATE,TIME,当日実績(万kW),
2019/8/7,0:00,894,
2019/8/7,1:00,849,
2019/8/7,2:00,846,
2019/8/7,3:00,874,
2019/8/7,4:00,906,
2019/8/7,5:00,921,
2019/8/7,6:00,927,
2019/8/7,7:00,1011,
2019/8/7,8:00,1166,
2019/8/7,9:00,1296,
2019/8/7,10:00,1373,
2019/8/7,11:00,1446,
2019/8/7,12:00,1420,
2019/8/7,13:00,1474,
2019/8/7,14:00,1460,
2019/8/7,15:00,1435,
2019/8/7,16:00,1420,
2019/8/7,17:00,1369,
2019/8/7,18:00,1340,
2019/8/7,19:00,1309,
2019/8/7,20:00,1242,
2019/8/7,21:00,1169,
2019/8/7,22:00,1102,
2019/8/7,23:00,1035,
,,,
