DATE,TIME,当日実績(万kW),
2019/7/22,0:00,812,
2019/7/22,1:00,774,
2019/7/22,2:00,780,
2019/7/22,3:00,828,
2019/7/22,4:00,867,
2019/7/22,5:00,878,
2019/7/22,6:00,893,
2019/7/22,7:00,961,
2019/7/22,8:00,1089,
2019/7/22,9:00,1191,
2019/7/22,10:00,1225,
2019/7/22,11:00,1244,
2019/7/22,12:00,1222,
2019/7/22,13:00,1263,
2019/7/22,14:00,1264,
2019/7/22,15:00,1253,
2019/7/22,16:00,1265,
2019/7/22,17:00,1249,
2019/7/22,18:00,1241,
2019/7/22,19:00,1215,
2019/7/22,20:00,1160,
2019/7/22,21:00,1101,
2019/7/22,22:00,1038,
2019/7/22,23:00,972,
,,,
