DATE,TIME,当日実績(万kW),
2019/8/8,0:00,950,
2019/8/8,1:00,893,
2019/8/8,2:00,887,
2019/8/8,3:00,901,
2019/8/8,4:00,926,
2019/8/8,5:00,947,
2019/8/8,6:00,961,
2019/8/8,7:00,1043,
2019/8/8,8:00,1190,
2019/8/8,9:00,1319,
2019/8/8,10:00,1385,
2019/8/8,11:00,1443,
2019/8/8,12:00,1452,
2019/8/8,13:00,1500,
2019/8/8,14:00,1503,
2019/8/8,15:00,1508,
2019/8/8,16:00,1526,
2019/8/8,17:00,1488,
2019/8/8,18:00,1441,
2019/8/8,19:00,1392,
2019/8/8,20:00,1305,
2019/8/8,21:00,1217,
2019/8/8,22:00,1139,
2019/8/8,23:00,1056,
,,,
