DATE,TIME,当日実績(万kW),
2019/8/26,0:00,725,
2019/8/26,1:00,703,
2019/8/26,2:00,720,
2019/8/26,3:00,765,
2019/8/26,4:00,812,
2019/8/26,5:00,829,
2019/8/26,6:00,830,
2019/8/26,7:00,874,
2019/8/26,8:00,963,
2019/8/26,9:00,1029,
2019/8/26,10:00,1039,
2019/8/26,11:00,1051,
2019/8/26,12:00,1011,
2019/8/26,13:00,1046,
2019/8/26,14:00,1057,
2019/8/26,15:00,1057,
2019/8/26,16:00,1068,
2019/8/26,17:00,1054,
2019/8/26,18:00,1065,
2019/8/26,19:00,1044,
2019/8/26,20:00,997,
2019/8/26,21:00,959,
2019/8/26,22:00,916,
2019/8/26,23:00,877,
,,,
