DATE,TIME,当日実績(万kW),
2019/6/26,0:00,812,
2019/6/26,1:00,778,
2019/6/26,2:00,788,
2019/6/26,3:00,827,
2019/6/26,4:00,868,
2019/6/26,5:00,869,
2019/6/26,6:00,856,
2019/6/26,7:00,884,
2019/6/26,8:00,987,
2019/6/26,9:00,1077,
2019/6/26,10:00,1112,
2019/6/26,11:00,1115,
2019/6/26,12:00,1070,
2019/6/26,13:00,1103,
2019/6/26,14:00,1119,
2019/6/26,15:00,1116,
2019/6/26,16:00,1115,
2019/6/26,17:00,1091,
2019/6/26,18:00,1081,
2019/6/26,19:00,1062,
2019/6/26,20:00,1021,
2019/6/26,21:00,979,
2019/6/26,22:00,938,
2019/6/26,23:00,891,
,,,
