DATE,TIME,当日実績(万kW)
2023/7/22,0:00,913
2023/7/22,1:00,859
2023/7/22,2:00,852
2023/7/22,3:00,871
2023/7/22,4:00,892
2023/7/22,5:00,907
2023/7/22,6:00,879
2023/7/22,7:00,897
2023/7/22,8:00,990
2023/7/22,9:00,1122
2023/7/22,10:00,1187
2023/7/22,11:00,1219
2023/7/22,12:00,1247
2023/7/22,13:00,1246
2023/7/22,14:00,1226
2023/7/22,15:00,1211
2023/7/22,16:00,1193
2023/7/22,17:00,1181
2023/7/22,18:00,1169
2023/7/22,19:00,1154
2023/7/22,20:00,1102
2023/7/22,21:00,1039
2023/7/22,22:00,995
2023/7/22,23:00,957
