DATE,TIME,当日実績(万kW),
2019/7/16,0:00,800,
2019/7/16,1:00,764,
2019/7/16,2:00,779,
2019/7/16,3:00,816,
2019/7/16,4:00,861,
2019/7/16,5:00,868,
2019/7/16,6:00,861,
2019/7/16,7:00,909,
2019/7/16,8:00,1013,
2019/7/16,9:00,1117,
2019/7/16,10:00,1167,
2019/7/16,11:00,1189,
2019/7/16,12:00,1180,
2019/7/16,13:00,1220,
2019/7/16,14:00,1241,
2019/7/16,15:00,1243,
2019/7/16,16:00,1246,
2019/7/16,17:00,1221,
2019/7/16,18:00,1190,
2019/7/16,19:00,1162,
2019/7/16,20:00,1109,
2019/7/16,21:00,1058,
2019/7/16,22:00,1003,
2019/7/16,23:00,946,
,,,
