DATE,TIME,当日実績(万kW),
2019/5/25,0:00,756,
2019/5/25,1:00,739,
2019/5/25,2:00,762,
2019/5/25,3:00,808,
2019/5/25,4:00,840,
2019/5/25,5:00,826,
2019/5/25,6:00,786,
2019/5/25,7:00,782,
2019/5/25,8:00,818,
2019/5/25,9:00,886,
2019/5/25,10:00,935,
2019/5/25,11:00,977,
2019/5/25,12:00,979,
2019/5/25,13:00,982,
2019/5/25,14:00,972,
2019/5/25,15:00,962,
2019/5/25,16:00,960,
2019/5/25,17:00,956,
2019/5/25,18:00,947,
2019/5/25,19:00,945,
2019/5/25,20:00,909,
2019/5/25,21:00,858,
2019/5/25,22:00,809,
2019/5/25,23:00,766,
,,,
