DATE,TIME,当日実績(万kW),
2019/8/30,0:00,860,
2019/8/30,1:00,823,
2019/8/30,2:00,829,
2019/8/30,3:00,854,
2019/8/30,4:00,887,
2019/8/30,5:00,893,
2019/8/30,6:00,895,
2019/8/30,7:00,942,
2019/8/30,8:00,1041,
2019/8/30,9:00,1117,
2019/8/30,10:00,1166,
2019/8/30,11:00,1195,
2019/8/30,12:00,1170,
2019/8/30,13:00,1195,
2019/8/30,14:00,1189,
2019/8/30,15:00,1165,
2019/8/30,16:00,1168,
2019/8/30,17:00,1139,
2019/8/30,18:00,1122,
2019/8/30,19:00,1101,
2019/8/30,20:00,1038,
2019/8/30,21:00,984,
2019/8/30,22:00,933,
2019/8/30,23:00,887,
,,,
