DATE,TIME,当日実績(万kW),
2019/8/28,0:00,843,
2019/8/28,1:00,807,
2019/8/28,2:00,816,
2019/8/28,3:00,860,
2019/8/28,4:00,897,
2019/8/28,5:00,907,
2019/8/28,6:00,912,
2019/8/28,7:00,956,
2019/8/28,8:00,1066,
2019/8/28,9:00,1139,
2019/8/28,10:00,1154,
2019/8/28,11:00,1167,
2019/8/28,12:00,1131,
2019/8/28,13:00,1179,
2019/8/28,14:00,1183,
2019/8/28,15:00,1177,
2019/8/28,16:00,1184,
2019/8/28,17:00,1163,
2019/8/28,18:00,1167,
2019/8/28,19:00,1153,
2019/8/28,20:00,1094,
2019/8/28,21:00,1047,
2019/8/28,22:00,988,
2019/8/28,23:00,941,
,,,
