DATE,TIME,当日実績(万kW),
2019/7/9,0:00,832,
2019/7/9,1:00,791,
2019/7/9,2:00,797,
2019/7/9,3:00,845,
2019/7/9,4:00,878,
2019/7/9,5:00,886,
2019/7/9,6:00,886,
2019/7/9,7:00,921,
2019/7/9,8:00,1017,
2019/7/9,9:00,1113,
2019/7/9,10:00,1152,
2019/7/9,11:00,1174,
2019/7/9,12:00,1126,
2019/7/9,13:00,1167,
2019/7/9,14:00,1177,
2019/7/9,15:00,1157,
2019/7/9,16:00,1170,
2019/7/9,17:00,1155,
2019/7/9,18:00,1136,
2019/7/9,19:00,1113,
2019/7/9,20:00,1066,
2019/7/9,21:00,1016,
2019/7/9,22:00,965,
2019/7/9,23:00,913,
,,,
