DATE,TIME,当日実績(万kW)
2022/2/26,0:00,1048
2022/2/26,1:00,1045
2022/2/26,2:00,1076
2022/2/26,3:00,1098
2022/2/26,4:00,1099
2022/2/26,5:00,1088
2022/2/26,6:00,1110
2022/2/26,7:00,1165
2022/2/26,8:00,1168
2022/2/26,9:00,1142
2022/2/26,10:00,1071
2022/2/26,11:00,1040
2022/2/26,12:00,996
2022/2/26,13:00,956
2022/2/26,14:00,908
2022/2/26,15:00,885
2022/2/26,16:00,944
2022/2/26,17:00,1017
2022/2/26,18:00,1093
2022/2/26,19:00,1105
2022/2/26,20:00,1077
2022/2/26,21:00,1041
2022/2/26,22:00,980
2022/2/26,23:00,930
