DATE,TIME,当日実績(万kW)
2021/9/23,0:00,802
2021/9/23,1:00,760
2021/9/23,2:00,770
2021/9/23,3:00,802
2021/9/23,4:00,841
2021/9/23,5:00,847
2021/9/23,6:00,822
2021/9/23,7:00,820
2021/9/23,8:00,888
2021/9/23,9:00,971
2021/9/23,10:00,1033
2021/9/23,11:00,1091
2021/9/23,12:00,1104
2021/9/23,13:00,1131
2021/9/23,14:00,1108
2021/9/23,15:00,1105
2021/9/23,16:00,1129
2021/9/23,17:00,1109
2021/9/23,18:00,1100
2021/9/23,19:00,1060
2021/9/23,20:00,988
2021/9/23,21:00,925
2021/9/23,22:00,875
2021/9/23,23:00,830
