DATE,TIME,当日実績(万kW),
2019/6/11,0:00,756,
2019/6/11,1:00,735,
2019/6/11,2:00,760,
2019/6/11,3:00,806,
2019/6/11,4:00,853,
2019/6/11,5:00,852,
2019/6/11,6:00,839,
2019/6/11,7:00,844,
2019/6/11,8:00,895,
2019/6/11,9:00,959,
2019/6/11,10:00,996,
2019/6/11,11:00,1036,
2019/6/11,12:00,1008,
2019/6/11,13:00,1046,
2019/6/11,14:00,1046,
2019/6/11,15:00,1038,
2019/6/11,16:00,1030,
2019/6/11,17:00,1007,
2019/6/11,18:00,994,
2019/6/11,19:00,977,
2019/6/11,20:00,943,
2019/6/11,21:00,894,
2019/6/11,22:00,860,
2019/6/11,23:00,819,
,,,
