DATE,TIME,当日実績(万kW),
2019/8/19,0:00,803,
2019/8/19,1:00,763,
2019/8/19,2:00,767,
2019/8/19,3:00,802,
2019/8/19,4:00,836,
2019/8/19,5:00,862,
2019/8/19,6:00,882,
2019/8/19,7:00,953,
2019/8/19,8:00,1087,
2019/8/19,9:00,1165,
2019/8/19,10:00,1167,
2019/8/19,11:00,1192,
2019/8/19,12:00,1166,
2019/8/19,13:00,1209,
2019/8/19,14:00,1219,
2019/8/19,15:00,1205,
2019/8/19,16:00,1211,
2019/8/19,17:00,1193,
2019/8/19,18:00,1188,
2019/8/19,19:00,1158,
2019/8/19,20:00,1094,
2019/8/19,21:00,1041,
2019/8/19,22:00,997,
2019/8/19,23:00,947,
,,,
