DATE,TIME,当日実績(万kW),
2019/5/30,0:00,741,
2019/5/30,1:00,723,
2019/5/30,2:00,754,
2019/5/30,3:00,808,
2019/5/30,4:00,849,
2019/5/30,5:00,850,
2019/5/30,6:00,833,
2019/5/30,7:00,829,
2019/5/30,8:00,875,
2019/5/30,9:00,956,
2019/5/30,10:00,977,
2019/5/30,11:00,1012,
2019/5/30,12:00,995,
2019/5/30,13:00,1033,
2019/5/30,14:00,1047,
2019/5/30,15:00,1035,
2019/5/30,16:00,1046,
2019/5/30,17:00,1026,
2019/5/30,18:00,1005,
2019/5/30,19:00,989,
2019/5/30,20:00,946,
2019/5/30,21:00,905,
2019/5/30,22:00,860,
2019/5/30,23:00,820,
,,,
