DATE,TIME,当日実績(万kW),
2019/5/18,0:00,761,
2019/5/18,1:00,748,
2019/5/18,2:00,770,
2019/5/18,3:00,820,
2019/5/18,4:00,849,
2019/5/18,5:00,832,
2019/5/18,6:00,797,
2019/5/18,7:00,804,
2019/5/18,8:00,848,
2019/5/18,9:00,879,
2019/5/18,10:00,897,
2019/5/18,11:00,913,
2019/5/18,12:00,878,
2019/5/18,13:00,888,
2019/5/18,14:00,892,
2019/5/18,15:00,889,
2019/5/18,16:00,887,
2019/5/18,17:00,895,
2019/5/18,18:00,900,
2019/5/18,19:00,902,
2019/5/18,20:00,869,
2019/5/18,21:00,830,
2019/5/18,22:00,792,
2019/5/18,23:00,759,
,,,
