DATE,TIME,当日実績(万kW),
2019/6/10,0:00,697,
2019/6/10,1:00,674,
2019/6/10,2:00,708,
2019/6/10,3:00,763,
2019/6/10,4:00,811,
2019/6/10,5:00,815,
2019/6/10,6:00,808,
2019/6/10,7:00,833,
2019/6/10,8:00,890,
2019/6/10,9:00,971,
2019/6/10,10:00,1008,
2019/6/10,11:00,1051,
2019/6/10,12:00,1018,
2019/6/10,13:00,1058,
2019/6/10,14:00,1057,
2019/6/10,15:00,1052,
2019/6/10,16:00,1052,
2019/6/10,17:00,1030,
2019/6/10,18:00,1005,
2019/6/10,19:00,982,
2019/6/10,20:00,941,
2019/6/10,21:00,895,
2019/6/10,22:00,865,
2019/6/10,23:00,817,
,,,
