DATE,TIME,当日実績(万kW)
2023/8/23,0:00,999
2023/8/23,1:00,929
2023/8/23,2:00,914
2023/8/23,3:00,923
2023/8/23,4:00,945
2023/8/23,5:00,981
2023/8/23,6:00,995
2023/8/23,7:00,1061
2023/8/23,8:00,1202
2023/8/23,9:00,1298
2023/8/23,10:00,1349
2023/8/23,11:00,1390
2023/8/23,12:00,1353
2023/8/23,13:00,1388
2023/8/23,14:00,1389
2023/8/23,15:00,1397
2023/8/23,16:00,1392
2023/8/23,17:00,1359
2023/8/23,18:00,1340
2023/8/23,19:00,1309
2023/8/23,20:00,1236
2023/8/23,21:00,1160
2023/8/23,22:00,1104
2023/8/23,23:00,1045
