DATE,TIME,当日実績(万kW),
2019/8/20,0:00,880,
2019/8/20,1:00,836,
2019/8/20,2:00,843,
2019/8/20,3:00,874,
2019/8/20,4:00,905,
2019/8/20,5:00,918,
2019/8/20,6:00,930,
2019/8/20,7:00,985,
2019/8/20,8:00,1106,
2019/8/20,9:00,1194,
2019/8/20,10:00,1214,
2019/8/20,11:00,1247,
2019/8/20,12:00,1225,
2019/8/20,13:00,1288,
2019/8/20,14:00,1292,
2019/8/20,15:00,1294,
2019/8/20,16:00,1295,
2019/8/20,17:00,1264,
2019/8/20,18:00,1252,
2019/8/20,19:00,1220,
2019/8/20,20:00,1156,
2019/8/20,21:00,1099,
2019/8/20,22:00,1045,
2019/8/20,23:00,991,
,,,
