DATE,TIME,当日実績(万kW)
2022/12/5,0:00,776
2022/12/5,1:00,762
2022/12/5,2:00,809
2022/12/5,3:00,867
2022/12/5,4:00,904
2022/12/5,5:00,922
2022/12/5,6:00,956
2022/12/5,7:00,1009
2022/12/5,8:00,1056
2022/12/5,9:00,1082
2022/12/5,10:00,1097
2022/12/5,11:00,1113
2022/12/5,12:00,1079
2022/12/5,13:00,1121
2022/12/5,14:00,1128
2022/12/5,15:00,1122
2022/12/5,16:00,1149
2022/12/5,17:00,1186
2022/12/5,18:00,1187
2022/12/5,19:00,1156
2022/12/5,20:00,1103
2022/12/5,21:00,1044
2022/12/5,22:00,987
2022/12/5,23:00,951
