DATE,TIME,当日実績(万kW),
2019/8/15,0:00,825,
2019/8/15,1:00,776,
2019/8/15,2:00,780,
2019/8/15,3:00,805,
2019/8/15,4:00,831,
2019/8/15,5:00,840,
2019/8/15,6:00,826,
2019/8/15,7:00,862,
2019/8/15,8:00,931,
2019/8/15,9:00,987,
2019/8/15,10:00,1013,
2019/8/15,11:00,1024,
2019/8/15,12:00,1024,
2019/8/15,13:00,1009,
2019/8/15,14:00,1005,
2019/8/15,15:00,998,
2019/8/15,16:00,1018,
2019/8/15,17:00,1029,
2019/8/15,18:00,1040,
2019/8/15,19:00,1037,
2019/8/15,20:00,1003,
2019/8/15,21:00,956,
2019/8/15,22:00,910,
2019/8/15,23:00,856,
,,,
