DATE,TIME,当日実績(万kW),
2019/4/16,0:00,780,
2019/4/16,1:00,785,
2019/4/16,2:00,838,
2019/4/16,3:00,892,
2019/4/16,4:00,927,
2019/4/16,5:00,931,
2019/4/16,6:00,936,
2019/4/16,7:00,912,
2019/4/16,8:00,911,
2019/4/16,9:00,939,
2019/4/16,10:00,933,
2019/4/16,11:00,950,
2019/4/16,12:00,908,
2019/4/16,13:00,934,
2019/4/16,14:00,919,
2019/4/16,15:00,920,
2019/4/16,16:00,932,
2019/4/16,17:00,939,
2019/4/16,18:00,961,
2019/4/16,19:00,977,
2019/4/16,20:00,928,
2019/4/16,21:00,889,
2019/4/16,22:00,847,
2019/4/16,23:00,802,
,,,
