DATE,TIME,当日実績(万kW),
2019/7/17,0:00,871,
2019/7/17,1:00,830,
2019/7/17,2:00,831,
2019/7/17,3:00,872,
2019/7/17,4:00,902,
2019/7/17,5:00,908,
2019/7/17,6:00,910,
2019/7/17,7:00,950,
2019/7/17,8:00,1059,
2019/7/17,9:00,1167,
2019/7/17,10:00,1203,
2019/7/17,11:00,1248,
2019/7/17,12:00,1229,
2019/7/17,13:00,1248,
2019/7/17,14:00,1261,
2019/7/17,15:00,1260,
2019/7/17,16:00,1250,
2019/7/17,17:00,1235,
2019/7/17,18:00,1220,
2019/7/17,19:00,1208,
2019/7/17,20:00,1163,
2019/7/17,21:00,1106,
2019/7/17,22:00,1038,
2019/7/17,23:00,972,
,,,
