DATE,TIME,当日実績(万kW)
2022/2/25,0:00,1082
2022/2/25,1:00,1075
2022/2/25,2:00,1107
2022/2/25,3:00,1134
2022/2/25,4:00,1137
2022/2/25,5:00,1165
2022/2/25,6:00,1255
2022/2/25,7:00,1327
2022/2/25,8:00,1309
2022/2/25,9:00,1260
2022/2/25,10:00,1216
2022/2/25,11:00,1196
2022/2/25,12:00,1145
2022/2/25,13:00,1136
2022/2/25,14:00,1092
2022/2/25,15:00,1063
2022/2/25,16:00,1107
2022/2/25,17:00,1173
2022/2/25,18:00,1247
2022/2/25,19:00,1263
2022/2/25,20:00,1234
2022/2/25,21:00,1192
2022/2/25,22:00,1140
2022/2/25,23:00,1093
