DATE,TIME,当日実績(万kW)
2020/2/19,0:00,1071
2020/2/19,1:00,1064
2020/2/19,2:00,1097
2020/2/19,3:00,1125
2020/2/19,4:00,1130
2020/2/19,5:00,1145
2020/2/19,6:00,1237
2020/2/19,7:00,1307
2020/2/19,8:00,1286
2020/2/19,9:00,1236
2020/2/19,10:00,1173
2020/2/19,11:00,1129
2020/2/19,12:00,1056
2020/2/19,13:00,1059
2020/2/19,14:00,1034
2020/2/19,15:00,1007
2020/2/19,16:00,1039
2020/2/19,17:00,1098
2020/2/19,18:00,1191
2020/2/19,19:00,1204
2020/2/19,20:00,1178
2020/2/19,21:00,1140
2020/2/19,22:00,1076
2020/2/19,23:00,1026
