DATE,TIME,当日実績(万kW),
2019/4/1,0:00,765,
2019/4/1,1:00,774,
2019/4/1,2:00,832,
2019/4/1,3:00,887,
2019/4/1,4:00,920,
2019/4/1,5:00,935,
2019/4/1,6:00,976,
2019/4/1,7:00,988,
2019/4/1,8:00,985,
2019/4/1,9:00,1005,
2019/4/1,10:00,1006,
2019/4/1,11:00,1030,
2019/4/1,12:00,993,
2019/4/1,13:00,975,
2019/4/1,14:00,947,
2019/4/1,15:00,929,
2019/4/1,16:00,959,
2019/4/1,17:00,1000,
2019/4/1,18:00,1061,
2019/4/1,19:00,1102,
2019/4/1,20:00,1078,
2019/4/1,21:00,1041,
2019/4/1,22:00,998,
2019/4/1,23:00,939,
,,,
